take_name,split,task,label
uniandes_bouldering_026_45,train,Rock Climbing,3
uniandes_bouldering_026_46,train,Rock Climbing,3
uniandes_bouldering_026_48,val,Rock Climbing,3
uniandes_bouldering_026_49,val,Rock Climbing,3
uniandes_bouldering_026_5,test,Rock Climbing,3
uniandes_bouldering_026_51,test,Rock Climbing,3
uniandes_bouldering_026_52,test,Rock Climbing,3
uniandes_bouldering_026_53,test,Rock Climbing,3
uniandes_bouldering_026_54,test,Rock Climbing,3
uniandes_bouldering_026_55,test,Rock Climbing,3
uniandes_bouldering_026_56,test,Rock Climbing,3
uniandes_bouldering_026_58,train,Rock Climbing,3
uniandes_bouldering_026_59,train,Rock Climbing,3
uniandes_bouldering_026_6,test,Rock Climbing,3
uniandes_bouldering_026_60,train,Rock Climbing,3
uniandes_bouldering_026_62,train,Rock Climbing,3
uniandes_bouldering_026_63,train,Rock Climbing,3
uniandes_bouldering_026_64,train,Rock Climbing,3
uniandes_bouldering_026_65,train,Rock Climbing,3
uniandes_bouldering_026_66,train,Rock Climbing,3
uniandes_bouldering_026_67,train,Rock Climbing,3
uniandes_bouldering_026_69,train,Rock Climbing,3
uniandes_bouldering_026_7,test,Rock Climbing,3
uniandes_bouldering_026_70,train,Rock Climbing,3
uniandes_bouldering_026_71,train,Rock Climbing,3
uniandes_bouldering_026_72,train,Rock Climbing,3
uniandes_bouldering_026_73,train,Rock Climbing,3
uniandes_bouldering_026_74,train,Rock Climbing,3
uniandes_bouldering_026_76,train,Rock Climbing,3
uniandes_bouldering_026_77,val,Rock Climbing,3
uniandes_bouldering_026_78,val,Rock Climbing,3
uniandes_bouldering_026_79,val,Rock Climbing,3
uniandes_bouldering_026_8,test,Rock Climbing,3
uniandes_bouldering_026_81,train,Rock Climbing,3
uniandes_bouldering_026_82,test,Rock Climbing,3
uniandes_bouldering_026_83,test,Rock Climbing,3
uniandes_bouldering_026_84,test,Rock Climbing,3
uniandes_bouldering_026_85,test,Rock Climbing,3
uniandes_bouldering_026_86,test,Rock Climbing,3
uniandes_bouldering_026_87,test,Rock Climbing,3
uniandes_bouldering_026_89,train,Rock Climbing,3
uniandes_bouldering_026_9,test,Rock Climbing,3
uniandes_bouldering_026_90,train,Rock Climbing,3
uniandes_bouldering_026_91,train,Rock Climbing,3
uniandes_bouldering_026_93,train,Rock Climbing,3
uniandes_bouldering_026_94,train,Rock Climbing,3
uniandes_bouldering_026_95,train,Rock Climbing,3
uniandes_bouldering_026_96,train,Rock Climbing,3
uniandes_bouldering_026_97,train,Rock Climbing,3
uniandes_bouldering_026_98,train,Rock Climbing,3
uniandes_bouldering_026_99,train,Rock Climbing,3
uniandes_bouldering_027_10,test,Rock Climbing,3
uniandes_bouldering_027_100,test,Rock Climbing,3
uniandes_bouldering_027_101,test,Rock Climbing,3
uniandes_bouldering_027_102,test,Rock Climbing,3
uniandes_bouldering_027_103,test,Rock Climbing,3
uniandes_bouldering_027_105,train,Rock Climbing,3
uniandes_bouldering_027_106,train,Rock Climbing,3
uniandes_bouldering_027_107,train,Rock Climbing,3
uniandes_bouldering_027_108,train,Rock Climbing,3
uniandes_bouldering_027_11,test,Rock Climbing,3
uniandes_bouldering_027_110,train,Rock Climbing,3
uniandes_bouldering_027_111,train,Rock Climbing,3
uniandes_bouldering_027_112,train,Rock Climbing,3
uniandes_bouldering_027_113,train,Rock Climbing,3
uniandes_bouldering_027_114,train,Rock Climbing,3
uniandes_bouldering_027_115,train,Rock Climbing,3
uniandes_bouldering_027_117,train,Rock Climbing,3
uniandes_bouldering_027_118,train,Rock Climbing,3
uniandes_bouldering_027_119,train,Rock Climbing,3
uniandes_bouldering_027_12,test,Rock Climbing,3
uniandes_bouldering_027_121,train,Rock Climbing,3
uniandes_bouldering_027_13,test,Rock Climbing,3
uniandes_bouldering_027_14,test,Rock Climbing,3
uniandes_bouldering_027_15,test,Rock Climbing,3
uniandes_bouldering_027_17,train,Rock Climbing,3
uniandes_bouldering_027_18,train,Rock Climbing,3
uniandes_bouldering_027_19,train,Rock Climbing,3
uniandes_bouldering_027_2,val,Rock Climbing,3
uniandes_bouldering_027_20,train,Rock Climbing,3
uniandes_bouldering_027_21,train,Rock Climbing,3
uniandes_bouldering_027_23,train,Rock Climbing,3
uniandes_bouldering_027_24,train,Rock Climbing,3
uniandes_bouldering_027_25,train,Rock Climbing,3
uniandes_bouldering_027_26,train,Rock Climbing,3
uniandes_bouldering_027_27,train,Rock Climbing,3
uniandes_bouldering_027_28,train,Rock Climbing,3
uniandes_bouldering_027_29,train,Rock Climbing,3
uniandes_bouldering_027_3,val,Rock Climbing,3
uniandes_bouldering_027_30,train,Rock Climbing,3
uniandes_bouldering_027_31,train,Rock Climbing,3
uniandes_bouldering_027_32,train,Rock Climbing,3
uniandes_bouldering_027_33,train,Rock Climbing,3
uniandes_bouldering_027_35,train,Rock Climbing,3
uniandes_bouldering_027_36,train,Rock Climbing,3
uniandes_bouldering_027_37,train,Rock Climbing,3
uniandes_bouldering_027_39,val,Rock Climbing,3
uniandes_bouldering_027_4,val,Rock Climbing,3
uniandes_bouldering_027_41,test,Rock Climbing,3
uniandes_bouldering_027_42,test,Rock Climbing,3
uniandes_bouldering_027_43,test,Rock Climbing,3
uniandes_bouldering_027_44,test,Rock Climbing,3
uniandes_bouldering_027_45,test,Rock Climbing,3
uniandes_bouldering_027_47,train,Rock Climbing,3
uniandes_bouldering_027_49,train,Rock Climbing,3
uniandes_bouldering_027_5,val,Rock Climbing,3
uniandes_bouldering_027_50,train,Rock Climbing,3
uniandes_bouldering_027_51,train,Rock Climbing,3
uniandes_bouldering_027_52,train,Rock Climbing,3
uniandes_bouldering_027_53,train,Rock Climbing,3
uniandes_bouldering_027_54,train,Rock Climbing,3
uniandes_bouldering_027_55,train,Rock Climbing,3
uniandes_bouldering_027_56,train,Rock Climbing,3
uniandes_bouldering_027_58,train,Rock Climbing,3
uniandes_bouldering_027_59,train,Rock Climbing,3
uniandes_bouldering_027_6,val,Rock Climbing,3
uniandes_bouldering_027_60,train,Rock Climbing,3
uniandes_bouldering_027_61,train,Rock Climbing,3
uniandes_bouldering_027_62,train,Rock Climbing,3
uniandes_bouldering_027_63,train,Rock Climbing,3
uniandes_bouldering_027_64,train,Rock Climbing,3
uniandes_bouldering_027_65,train,Rock Climbing,3
uniandes_bouldering_027_67,val,Rock Climbing,3
uniandes_bouldering_027_69,test,Rock Climbing,3
uniandes_bouldering_027_70,test,Rock Climbing,3
uniandes_bouldering_027_71,test,Rock Climbing,3
uniandes_bouldering_027_72,test,Rock Climbing,3
uniandes_bouldering_027_74,train,Rock Climbing,3
uniandes_bouldering_027_76,train,Rock Climbing,3
uniandes_bouldering_027_77,train,Rock Climbing,3
uniandes_bouldering_027_79,train,Rock Climbing,3
uniandes_bouldering_027_8,test,Rock Climbing,3
uniandes_bouldering_027_80,train,Rock Climbing,3
uniandes_bouldering_027_81,train,Rock Climbing,3
uniandes_bouldering_027_82,train,Rock Climbing,3
uniandes_bouldering_027_83,train,Rock Climbing,3
uniandes_bouldering_027_84,train,Rock Climbing,3
uniandes_bouldering_027_85,train,Rock Climbing,3
uniandes_bouldering_027_87,train,Rock Climbing,3
uniandes_bouldering_027_88,train,Rock Climbing,3
uniandes_bouldering_027_9,test,Rock Climbing,3
uniandes_bouldering_027_90,val,Rock Climbing,3
uniandes_bouldering_027_91,val,Rock Climbing,3
uniandes_bouldering_027_92,val,Rock Climbing,3
uniandes_bouldering_027_93,val,Rock Climbing,3
uniandes_bouldering_027_94,val,Rock Climbing,3
uniandes_bouldering_027_95,val,Rock Climbing,3
uniandes_bouldering_027_96,val,Rock Climbing,3
uniandes_bouldering_027_98,test,Rock Climbing,3
uniandes_bouldering_027_99,test,Rock Climbing,3
uniandes_bouldering_028_11,train,Rock Climbing,3
uniandes_bouldering_028_12,train,Rock Climbing,3
uniandes_bouldering_028_14,val,Rock Climbing,3
uniandes_bouldering_028_15,val,Rock Climbing,3
uniandes_bouldering_028_17,train,Rock Climbing,3
uniandes_bouldering_028_18,train,Rock Climbing,3
uniandes_bouldering_028_19,train,Rock Climbing,3
uniandes_bouldering_028_2,train,Rock Climbing,3
uniandes_bouldering_028_20,train,Rock Climbing,3
uniandes_bouldering_028_21,train,Rock Climbing,3
uniandes_bouldering_028_22,train,Rock Climbing,3
uniandes_bouldering_028_24,train,Rock Climbing,3
uniandes_bouldering_028_26,test,Rock Climbing,3
uniandes_bouldering_028_28,train,Rock Climbing,3
uniandes_bouldering_028_29,train,Rock Climbing,3
uniandes_bouldering_028_3,train,Rock Climbing,3
uniandes_bouldering_028_31,val,Rock Climbing,3
uniandes_bouldering_028_33,train,Rock Climbing,3
uniandes_bouldering_028_34,train,Rock Climbing,3
uniandes_bouldering_028_35,train,Rock Climbing,3
uniandes_bouldering_028_36,train,Rock Climbing,3
uniandes_bouldering_028_38,train,Rock Climbing,3
uniandes_bouldering_028_4,train,Rock Climbing,3
uniandes_bouldering_028_40,test,Rock Climbing,3
uniandes_bouldering_028_42,train,Rock Climbing,3
uniandes_bouldering_028_43,train,Rock Climbing,3
uniandes_bouldering_028_44,train,Rock Climbing,3
uniandes_bouldering_028_46,val,Rock Climbing,3
uniandes_bouldering_028_48,train,Rock Climbing,3
uniandes_bouldering_028_49,train,Rock Climbing,3
uniandes_bouldering_028_50,train,Rock Climbing,3
uniandes_bouldering_028_51,train,Rock Climbing,3
uniandes_bouldering_028_52,train,Rock Climbing,3
uniandes_bouldering_028_53,train,Rock Climbing,3
uniandes_bouldering_028_55,train,Rock Climbing,3
uniandes_bouldering_028_56,train,Rock Climbing,3
uniandes_bouldering_028_57,train,Rock Climbing,3
uniandes_bouldering_028_58,train,Rock Climbing,3
uniandes_bouldering_028_6,train,Rock Climbing,3
uniandes_bouldering_028_60,test,Rock Climbing,3
uniandes_bouldering_028_61,test,Rock Climbing,3
uniandes_bouldering_028_62,test,Rock Climbing,3
uniandes_bouldering_028_64,train,Rock Climbing,3
uniandes_bouldering_028_65,train,Rock Climbing,3
uniandes_bouldering_028_66,train,Rock Climbing,3
uniandes_bouldering_028_68,val,Rock Climbing,3
uniandes_bouldering_028_69,val,Rock Climbing,3
uniandes_bouldering_028_7,train,Rock Climbing,3
uniandes_bouldering_028_70,val,Rock Climbing,3
uniandes_bouldering_028_71,val,Rock Climbing,3
uniandes_bouldering_028_72,val,Rock Climbing,3
uniandes_bouldering_028_9,test,Rock Climbing,3
uniandes_bouldering_029_10,train,Rock Climbing,3
uniandes_bouldering_029_11,train,Rock Climbing,3
uniandes_bouldering_029_12,train,Rock Climbing,3
uniandes_bouldering_029_13,train,Rock Climbing,3
uniandes_bouldering_029_14,train,Rock Climbing,3
uniandes_bouldering_029_16,test,Rock Climbing,3
uniandes_bouldering_029_17,test,Rock Climbing,3
uniandes_bouldering_029_18,test,Rock Climbing,3
uniandes_bouldering_029_19,test,Rock Climbing,3
uniandes_bouldering_029_2,train,Rock Climbing,3
uniandes_bouldering_029_21,train,Rock Climbing,3
uniandes_bouldering_029_22,train,Rock Climbing,3
uniandes_bouldering_029_23,train,Dance,1
uniandes_bouldering_029_24,train,Rock Climbing,3
uniandes_bouldering_029_26,val,Rock Climbing,3
uniandes_bouldering_029_27,val,Rock Climbing,3
uniandes_bouldering_029_28,val,Rock Climbing,3
uniandes_bouldering_029_29,val,Rock Climbing,3
uniandes_bouldering_029_3,train,Rock Climbing,3
uniandes_bouldering_029_30,val,Rock Climbing,3
uniandes_bouldering_029_32,train,Rock Climbing,3
uniandes_bouldering_029_33,train,Rock Climbing,3
uniandes_bouldering_029_34,train,Rock Climbing,3
uniandes_bouldering_029_36,train,Rock Climbing,3
uniandes_bouldering_029_38,test,Rock Climbing,3
uniandes_bouldering_029_4,train,Rock Climbing,3
uniandes_bouldering_029_40,train,Rock Climbing,3
uniandes_bouldering_029_41,train,Rock Climbing,3
uniandes_bouldering_029_42,train,Rock Climbing,3
uniandes_bouldering_029_44,val,Rock Climbing,3
uniandes_bouldering_029_45,val,Rock Climbing,3
uniandes_bouldering_029_47,train,Rock Climbing,3
uniandes_bouldering_029_48,train,Rock Climbing,3
uniandes_bouldering_029_49,train,Rock Climbing,3
uniandes_bouldering_029_5,train,Rock Climbing,3
uniandes_bouldering_029_51,train,Rock Climbing,3
uniandes_bouldering_029_52,train,Rock Climbing,3
uniandes_bouldering_029_53,train,Rock Climbing,3
uniandes_bouldering_029_55,test,Rock Climbing,3
uniandes_bouldering_029_57,train,Rock Climbing,3
uniandes_bouldering_029_58,train,Rock Climbing,3
uniandes_bouldering_029_59,train,Rock Climbing,3
uniandes_bouldering_029_6,train,Rock Climbing,3
uniandes_bouldering_029_61,val,Rock Climbing,3
uniandes_bouldering_029_63,train,Rock Climbing,3
uniandes_bouldering_029_64,train,Rock Climbing,3
uniandes_bouldering_029_65,train,Rock Climbing,3
uniandes_bouldering_029_66,train,Rock Climbing,3
uniandes_bouldering_029_67,train,Rock Climbing,3
uniandes_bouldering_029_68,train,Rock Climbing,3
uniandes_bouldering_029_69,train,Rock Climbing,3
uniandes_bouldering_029_71,train,Rock Climbing,3
uniandes_bouldering_029_72,train,Rock Climbing,3
uniandes_bouldering_029_73,train,Rock Climbing,3
uniandes_bouldering_029_74,train,Rock Climbing,3
uniandes_bouldering_029_75,train,Rock Climbing,3
uniandes_bouldering_029_76,train,Rock Climbing,3
uniandes_bouldering_029_77,train,Rock Climbing,3
uniandes_bouldering_029_78,train,Rock Climbing,3
uniandes_bouldering_029_8,train,Rock Climbing,3
uniandes_bouldering_029_80,test,Rock Climbing,3
uniandes_bouldering_029_81,test,Rock Climbing,3
uniandes_bouldering_029_82,test,Rock Climbing,3
uniandes_bouldering_029_83,test,Rock Climbing,3
uniandes_bouldering_029_84,test,Rock Climbing,3
uniandes_bouldering_029_85,test,Rock Climbing,3
uniandes_bouldering_029_87,train,Rock Climbing,3
uniandes_bouldering_029_88,train,Rock Climbing,3
uniandes_bouldering_029_89,train,Rock Climbing,3
uniandes_bouldering_029_9,train,Rock Climbing,3
uniandes_bouldering_029_90,train,Rock Climbing,3
uniandes_bouldering_029_92,val,Rock Climbing,3
uniandes_bouldering_029_93,val,Rock Climbing,3
uniandes_bouldering_029_94,val,Rock Climbing,3
uniandes_bouldering_029_95,val,Rock Climbing,3
uniandes_bouldering_030_11,test,Rock Climbing,3
uniandes_bouldering_030_13,test,Rock Climbing,3
uniandes_bouldering_030_14,test,Rock Climbing,3
uniandes_bouldering_030_15,test,Rock Climbing,3
uniandes_bouldering_030_16,train,Rock Climbing,3
uniandes_bouldering_030_18,test,Rock Climbing,3
uniandes_bouldering_030_19,test,Rock Climbing,3
uniandes_bouldering_030_2,test,Rock Climbing,3
uniandes_bouldering_030_20,test,Rock Climbing,3
uniandes_bouldering_030_21,test,Rock Climbing,3
uniandes_bouldering_030_23,test,Rock Climbing,3
uniandes_bouldering_030_25,train,Rock Climbing,3
uniandes_bouldering_030_26,train,Rock Climbing,3
uniandes_bouldering_030_27,train,Rock Climbing,3
uniandes_bouldering_030_28,train,Rock Climbing,3
uniandes_bouldering_030_29,train,Rock Climbing,3
uniandes_bouldering_030_31,test,Rock Climbing,3
uniandes_bouldering_030_32,test,Rock Climbing,3
uniandes_bouldering_030_34,test,Rock Climbing,3
uniandes_bouldering_030_37,test,Rock Climbing,3
uniandes_bouldering_030_38,test,Rock Climbing,3
uniandes_bouldering_030_4,test,Rock Climbing,3
uniandes_bouldering_030_40,test,Rock Climbing,3
uniandes_bouldering_030_41,test,Rock Climbing,3
uniandes_bouldering_030_42,test,Rock Climbing,3
uniandes_bouldering_030_43,test,Rock Climbing,3
uniandes_bouldering_030_44,test,Rock Climbing,3
uniandes_bouldering_030_45,test,Rock Climbing,3
uniandes_bouldering_030_46,test,Rock Climbing,3
uniandes_bouldering_030_47,test,Rock Climbing,3
uniandes_bouldering_030_49,test,Rock Climbing,3
uniandes_bouldering_030_50,test,Rock Climbing,3
uniandes_bouldering_030_51,test,Rock Climbing,3
uniandes_bouldering_030_52,test,Rock Climbing,3
uniandes_bouldering_030_53,test,Rock Climbing,3
uniandes_bouldering_030_54,test,Rock Climbing,3
uniandes_bouldering_030_55,test,Rock Climbing,3
uniandes_bouldering_030_57,train,Rock Climbing,3
uniandes_bouldering_030_58,train,Rock Climbing,3
uniandes_bouldering_030_59,train,Rock Climbing,3
uniandes_bouldering_030_6,test,Rock Climbing,3
uniandes_bouldering_030_60,train,Rock Climbing,3
uniandes_bouldering_030_61,train,Rock Climbing,3
uniandes_bouldering_030_62,train,Rock Climbing,3
uniandes_bouldering_030_63,train,Rock Climbing,3
uniandes_bouldering_030_65,test,Rock Climbing,3
uniandes_bouldering_030_66,test,Rock Climbing,3
uniandes_bouldering_030_67,test,Rock Climbing,3
uniandes_bouldering_030_68,test,Rock Climbing,3
uniandes_bouldering_030_69,test,Rock Climbing,3
uniandes_bouldering_030_70,test,Rock Climbing,3
uniandes_bouldering_030_71,test,Rock Climbing,3
uniandes_bouldering_030_72,test,Rock Climbing,3
uniandes_bouldering_030_73,test,Rock Climbing,3
uniandes_bouldering_030_74,test,Rock Climbing,3
uniandes_bouldering_030_76,test,Rock Climbing,3
uniandes_bouldering_030_77,test,Rock Climbing,3
uniandes_bouldering_030_78,test,Rock Climbing,3
uniandes_bouldering_030_79,test,Rock Climbing,3
uniandes_bouldering_030_8,train,Rock Climbing,3
uniandes_bouldering_030_80,test,Rock Climbing,3
uniandes_bouldering_030_82,test,Rock Climbing,3
uniandes_bouldering_030_83,test,Rock Climbing,3
uniandes_bouldering_030_84,test,Rock Climbing,3
uniandes_bouldering_030_85,test,Rock Climbing,3
uniandes_bouldering_030_86,test,Rock Climbing,3
uniandes_bouldering_030_88,test,Rock Climbing,3
uniandes_bouldering_030_89,test,Rock Climbing,3
uniandes_bouldering_030_9,train,Rock Climbing,3
uniandes_bouldering_030_90,test,Rock Climbing,3
uniandes_bouldering_030_92,train,Rock Climbing,3
uniandes_bouldering_030_95,test,Rock Climbing,3
uniandes_bouldering_030_96,test,Rock Climbing,3
uniandes_bouldering_030_97,test,Rock Climbing,3
uniandes_bouldering_030_98,test,Rock Climbing,3
uniandes_bouldering_030_99,test,Rock Climbing,3
uniandes_bouldering_031_11,test,Rock Climbing,3
uniandes_bouldering_031_13,test,Rock Climbing,3
uniandes_bouldering_031_15,train,Rock Climbing,3
uniandes_bouldering_031_17,test,Rock Climbing,3
uniandes_bouldering_031_18,test,Rock Climbing,3
uniandes_bouldering_031_19,test,Rock Climbing,3
uniandes_bouldering_031_2,test,Rock Climbing,3
uniandes_bouldering_031_21,test,Rock Climbing,3
uniandes_bouldering_031_22,test,Rock Climbing,3
uniandes_bouldering_031_23,test,Rock Climbing,3
uniandes_bouldering_031_25,test,Rock Climbing,3
uniandes_bouldering_031_28,test,Rock Climbing,3
uniandes_bouldering_031_3,test,Rock Climbing,3
uniandes_bouldering_031_34,test,Rock Climbing,3
uniandes_bouldering_031_35,test,Rock Climbing,3
uniandes_bouldering_031_36,test,Rock Climbing,3
uniandes_bouldering_031_39,test,Rock Climbing,3
uniandes_bouldering_031_4,test,Rock Climbing,3
uniandes_bouldering_031_40,test,Rock Climbing,3
uniandes_bouldering_031_43,test,Rock Climbing,3
uniandes_bouldering_031_46,train,Rock Climbing,3
uniandes_bouldering_031_47,train,Rock Climbing,3
uniandes_bouldering_031_5,test,Rock Climbing,3
uniandes_bouldering_031_50,test,Rock Climbing,3
uniandes_bouldering_031_51,test,Rock Climbing,3
uniandes_bouldering_031_52,test,Rock Climbing,3
uniandes_bouldering_031_55,test,Rock Climbing,3
uniandes_bouldering_031_56,test,Rock Climbing,3
uniandes_bouldering_031_59,test,Rock Climbing,3
uniandes_bouldering_031_6,test,Rock Climbing,3
uniandes_bouldering_031_60,test,Rock Climbing,3
uniandes_bouldering_031_61,test,Rock Climbing,3
uniandes_bouldering_031_62,test,Rock Climbing,3
uniandes_bouldering_031_65,test,Rock Climbing,3
